episodes,people,maxeplen,learning rate,batch size
1000,4,40,0.0001,64
9380.0,26020.0,69360.0,11620.0,37580.0,47800.0,42400.0,32600.0,42620.0,12980.0,53000.0,38440.0,20180.0,16660.0,20980.0,54580.0,53860.0,51980.0,43420.0,47620.0,18200.0,48260.0,33860.0,16260.0,12080.0,13440.0,-19120.0,-1060.0,26680.0,42660.0,48860.0,19100.0,24000.0,66580.0,30000.0,43660.0,29400.0,67780.0,46420.0,39480.0,35820.0,46020.0,49240.0,40400.0,45400.0,43020.0,44460.0,61220.0,71820.0,57000.0,64620.0,66440.0,31860.0,33900.0,42440.0,51980.0,52040.0,53980.0,43020.0,45280.0,59380.0,34840.0,62580.0,54840.0,35620.0,48400.0,49640.0,19020.0,45400.0,55780.0,66440.0,50960.0,35220.0,45860.0,38420.0,-7160.0,60040.0,49960.0,59260.0,36500.0,51200.0,41240.0,48820.0,49000.0,45860.0,56360.0,48580.0,56840.0,59980.0,39820.0,42460.0,62440.0,65800.0,61040.0,53260.0,43000.0,51000.0,44660.0,41980.0,39260.0,38480.0,62180.0,41060.0,61380.0,46020.0,75400.0,56040.0,47480.0,57640.0,39440.0,40400.0,27440.0,52860.0,60580.0,22600.0,50860.0,65360.0,62800.0,73620.0,62440.0,57420.0,54020.0,63040.0,50200.0,23040.0,37820.0,31220.0,70180.0,47200.0,60200.0,50840.0,44440.0,55780.0,47220.0,54060.0,53800.0,63180.0,36860.0,48260.0,65220.0,38020.0,73420.0,62580.0,45480.0,35800.0,50600.0,48380.0,58440.0,33060.0,45200.0,50680.0,41580.0,56800.0,45560.0,53980.0,46600.0,60040.0,40880.0,50660.0,-44720.0,70180.0,57640.0,54600.0,55160.0,69760.0,51660.0,46060.0,49240.0,64160.0,37240.0,58580.0,74020.0,49420.0,43860.0,63420.0,61160.0,63020.0,34440.0,55200.0,63580.0,58600.0,65020.0,38980.0,46600.0,46040.0,37420.0,40600.0,60620.0,53240.0,56240.0,57580.0,57040.0,59260.0,45780.0,56420.0,58000.0,57820.0,41640.0,42960.0,62420.0,-27180.0,37680.0,45640.0,59240.0,63020.0,57180.0,52200.0,67220.0,36220.0,52060.0,20700.0,59020.0,54640.0,55000.0,64980.0,59840.0,58240.0,47180.0,58440.0,45800.0,40020.0,57860.0,52640.0,51400.0,54240.0,60200.0,54440.0,53200.0,45880.0,51600.0,48040.0,59000.0,42600.0,40820.0,49840.0,31000.0,55980.0,-18980.0,53400.0,-7360.0,52840.0,15660.0,39480.0,48260.0,57640.0,57200.0,64640.0,64040.0,43260.0,51200.0,38820.0,34820.0,49980.0,45220.0,30220.0,70180.0,53560.0,68000.0,47040.0,47260.0,41680.0,52780.0,69180.0,40660.0,54240.0,55200.0,55200.0,64180.0,57380.0,-33780.0,59060.0,23060.0,41760.0,45620.0,39660.0,51800.0,51240.0,47680.0,45040.0,43460.0,64760.0,38860.0,42020.0,64760.0,41020.0,74020.0,62180.0,32240.0,61580.0,63820.0,45220.0,61220.0,32640.0,59200.0,46580.0,55040.0,47040.0,57200.0,56020.0,42800.0,65400.0,47440.0,53260.0,41960.0,60780.0,43260.0,50800.0,53000.0,62800.0,53660.0,34340.0,39040.0,36880.0,45400.0,44400.0,27020.0,44820.0,39660.0,24200.0,61840.0,32660.0,46800.0,43800.0,52640.0,42000.0,52020.0,58820.0,55600.0,50780.0,52800.0,36180.0,50020.0,56580.0,42020.0,26780.0,80200.0,54780.0,31200.0,66000.0,51020.0,45060.0,50380.0,50860.0,36420.0,66440.0,71600.0,40200.0,24220.0,39440.0,64980.0,48620.0,63600.0,61440.0,67820.0,58380.0,20200.0,58420.0,34860.0,61240.0,51840.0,61380.0,44840.0,36180.0,65640.0,46020.0,40680.0,63420.0,50620.0,60020.0,72600.0,43680.0,35020.0,54000.0,52400.0,46780.0,60780.0,42000.0,62240.0,59580.0,65020.0,58380.0,59260.0,59260.0,61560.0,38380.0,50780.0,33640.0,42820.0,49840.0,59260.0,38620.0,53600.0,24280.0,45040.0,48620.0,59180.0,40980.0,73400.0,45820.0,67020.0,44040.0,32820.0,64980.0,33480.0,52000.0,36180.0,56600.0,59260.0,36480.0,69960.0,55660.0,28000.0,64780.0,44220.0,42040.0,25820.0,63360.0,48440.0,63760.0,44680.0,59820.0,54180.0,54440.0,58060.0,41660.0,33640.0,54360.0,42060.0,56800.0,49600.0,55860.0,56380.0,69580.0,45260.0,40160.0,59260.0,62240.0,57160.0,29780.0,71820.0,65440.0,58840.0,55820.0,44000.0,55420.0,44420.0,36060.0,44980.0,13100.0,56640.0,38640.0,75360.0,55060.0,44780.0,51200.0,51800.0,65380.0,72220.0,61780.0,47840.0,55240.0,63040.0,49040.0,56000.0,50040.0,44640.0,38360.0,60420.0,65560.0,61620.0,46460.0,29480.0,27420.0,36000.0,50580.0,54800.0,46640.0,52600.0,50640.0,61420.0,35260.0,50240.0,58440.0,59960.0,52180.0,41600.0,57400.0,37840.0,53420.0,69220.0,63640.0,35220.0,51200.0,61020.0,62800.0,51180.0,43020.0,49560.0,53420.0,73560.0,61580.0,44860.0,66040.0,44560.0,57580.0,51980.0,57180.0,45380.0,54000.0,49600.0,55380.0,56200.0,38840.0,60240.0,39200.0,47860.0,63820.0,47040.0,58980.0,45820.0,47000.0,53420.0,39020.0,14240.0,53380.0,74020.0,52200.0,56180.0,61440.0,44380.0,71360.0,52420.0,43460.0,63000.0,28240.0,56980.0,50780.0,36820.0,56840.0,44400.0,38980.0,66980.0,24680.0,49380.0,34260.0,51000.0,56240.0,47780.0,54020.0,49800.0,55660.0,65960.0,65180.0,36440.0,64180.0,16860.0,58860.0,43600.0,33860.0,47980.0,57780.0,62240.0,62160.0,45960.0,30800.0,55560.0,51240.0,39000.0,49060.0,61800.0,51660.0,36680.0,62780.0,47860.0,63980.0,46240.0,40840.0,65380.0,55640.0,44680.0,54160.0,51840.0,44040.0,47780.0,48660.0,55020.0,15260.0,50780.0,56580.0,58040.0,43980.0,48200.0,41880.0,54200.0,56040.0,59840.0,62840.0,64420.0,39440.0,51220.0,66440.0,75600.0,44640.0,58580.0,46640.0,49440.0,51980.0,34620.0,60420.0,46000.0,25460.0,47060.0,30060.0,50640.0,59220.0,53840.0,59440.0,50980.0,35800.0,64780.0,39000.0,40700.0,52440.0,-7360.0,57820.0,59220.0,53440.0,-7320.0,57640.0,51400.0,43400.0,38660.0,39780.0,53400.0,39440.0,51060.0,56800.0,52440.0,59260.0,49200.0,38200.0,45080.0,40000.0,59000.0,50640.0,43660.0,54620.0,45660.0,39020.0,66440.0,58000.0,69180.0,37800.0,65380.0,52640.0,44200.0,55220.0,61820.0,49060.0,38040.0,42440.0,54820.0,24240.0,65960.0,64360.0,40260.0,45420.0,47600.0,37580.0,64420.0,43860.0,54640.0,63160.0,67820.0,57220.0,63040.0,55400.0,63960.0,50600.0,33640.0,40800.0,58380.0,47640.0,59420.0,40820.0,48620.0,59400.0,41840.0,54400.0,36660.0,51380.0,44220.0,53440.0,40460.0,47260.0,57180.0,63180.0,43260.0,68980.0,65760.0,57400.0,51380.0,45800.0,51860.0,63180.0,55180.0,35620.0,29620.0,44200.0,64440.0,42000.0,30040.0,51380.0,58820.0,48640.0,22620.0,51420.0,44240.0,62780.0,58380.0,54620.0,42180.0,70420.0,51680.0,54800.0,36480.0,59200.0,48180.0,49880.0,59580.0,49580.0,32260.0,19260.0,6800.0,35400.0,58380.0,37580.0,47060.0,27640.0,40200.0,42660.0,44000.0,43260.0,42240.0,50440.0,43820.0,47780.0,51220.0,59000.0,53200.0,57000.0,61420.0,61160.0,56220.0,45580.0,59000.0,42220.0,50040.0,51780.0,62400.0,15620.0,64380.0,40400.0,36860.0,49680.0,55840.0,56820.0,61180.0,67220.0,10060.0,27040.0,62580.0,45660.0,28640.0,52380.0,52600.0,31840.0,60400.0,52000.0,32640.0,-42380.0,47220.0,47220.0,69020.0,59380.0,40980.0,43820.0,54440.0,37820.0,52580.0,45840.0,72420.0,70560.0,29560.0,36600.0,68960.0,49840.0,49200.0,52620.0,56040.0,48460.0,56580.0,65980.0,56580.0,48840.0,69560.0,54040.0,59820.0,59160.0,52240.0,-31360.0,-47140.0,27860.0,37180.0,48260.0,46420.0,-45340.0,38660.0,43200.0,36820.0,75360.0,38260.0,15020.0,45820.0,59560.0,47980.0,58200.0,43060.0,28660.0,37620.0,-48540.0,38040.0,30640.0,55400.0,-46580.0,46620.0,-33540.0,42220.0,36260.0,50660.0,65580.0,42020.0,57380.0,54000.0,45800.0,65760.0,52200.0,58380.0,33580.0,56980.0,61420.0,54000.0,52000.0,-7320.0,55420.0,41620.0,51060.0,47440.0,52020.0,45000.0,48060.0,47380.0,54980.0,45200.0,58040.0,57580.0,64620.0,61980.0,49460.0,33460.0,64560.0,55580.0,41980.0,42980.0,32080.0,70420.0,45600.0,-37740.0,35400.0,35000.0,57840.0,56820.0,63620.0,58580.0,50780.0,54240.0,52820.0,46480.0,71960.0,62780.0,70360.0,36300.0,27040.0,-40300.0,52840.0,29420.0,62000.0,36440.0,27600.0,51380.0,64980.0,55380.0,51360.0,50200.0,45160.0,59840.0,47440.0,37020.0,28200.0,52800.0,47840.0,32420.0,58240.0,51580.0,42660.0,55200.0,49420.0,60380.0,26040.0,52800.0,43000.0,-16380.0,55780.0,40200.0,51600.0,58000.0,-46780.0,-29580.0,59620.0,48800.0,46780.0,58040.0,22000.0,-45120.0,40880.0,-20720.0,68820.0,42060.0,47980.0,-40920.0,-43560.0,-22100.0,58600.0,-38160.0,63220.0,66440.0,56260.0,56380.0,48640.0,73020.0,77960.0,53980.0,47000.0,54440.0,49000.0,66380.0,55640.0,51440.0,47380.0,42400.0,58420.0,45580.0,63160.0,42860.0,46380.0,41980.0,58440.0,44800.0,30280.0,52560.0,45860.0,15800.0,55620.0,62800.0,63800.0,57440.0,48200.0,29220.0,36800.0,51220.0,49800.0,54840.0,58380.0,54980.0,47860.0,49040.0,52600.0,66620.0,51660.0,48980.0,22020.0,37640.0,43260.0,49840.0,48020.0,48200.0,69180.0,46660.0,49580.0,60840.0
""
 
23620.0,58060.0,10840.0,62200.0,14440.0,61240.0,58040.0,18560.0,61620.0,11860.0,66440.0,51580.0,57820.0,19860.0,22380.0,20560.0,48640.0,59020.0,56000.0,61560.0,44380.0,57640.0,25180.0,65380.0,28780.0,25780.0,66980.0,74160.0,46580.0,-23920.0,55460.0,47000.0,51000.0,51060.0,51200.0,62440.0,66220.0,51240.0,43220.0,48040.0,70160.0,42220.0,48620.0,66780.0,61620.0,47580.0,56580.0,68160.0,41240.0,17880.0,66620.0,53200.0,51200.0,50460.0,53780.0,32440.0,49060.0,42460.0,54800.0,63580.0,46960.0,49640.0,42420.0,52660.0,56580.0,55640.0,25880.0,64020.0,50840.0,49600.0,58440.0,49860.0,41000.0,39600.0,37020.0,43240.0,45600.0,61180.0,60180.0,53840.0,53840.0,50200.0,53020.0,74160.0,46040.0,35300.0,53420.0,50600.0,48640.0,52600.0,47580.0,65780.0,42860.0,42580.0,51040.0,49020.0,61640.0,67220.0,41860.0,74960.0,-28740.0,30500.0,42580.0,61380.0,53780.0,11720.0,53600.0,64040.0,52600.0,47280.0,59240.0,56000.0,53380.0,74160.0,50200.0,34460.0,48180.0,53960.0,7660.0,43820.0,50820.0,57040.0,71220.0,47240.0,37820.0,69760.0,52440.0,56640.0,28660.0,57460.0,47440.0,53600.0,53660.0,44240.0,40300.0,55000.0,21060.0,53780.0,39220.0,56020.0,64020.0,45240.0,50980.0,17020.0,57260.0,64980.0,66440.0,44460.0,38460.0,55440.0,62380.0,56200.0,48600.0,42640.0,62800.0,65780.0,63420.0,56840.0,66240.0,51840.0,53980.0,37620.0,44660.0,37020.0,35840.0,68820.0,65440.0,44440.0,49980.0,53980.0,58420.0,38420.0,47800.0,43220.0,57580.0,55620.0,56180.0,38020.0,58600.0,54040.0,36980.0,71560.0,70960.0,54620.0,28420.0,53840.0,57440.0,45560.0,37840.0,40280.0,53160.0,59020.0,67020.0,34580.0,39020.0,51880.0,47080.0,51840.0,35580.0,29240.0,41440.0,46400.0,31640.0,51800.0,57440.0,55440.0,44780.0,73600.0,52380.0,35260.0,28820.0,37620.0,53780.0,65020.0,32420.0,48580.0,54820.0,18060.0,59040.0,63620.0,75200.0,61040.0,55820.0,57560.0,56200.0,56380.0,55980.0,30660.0,54240.0,62800.0,66440.0,62600.0,47580.0,39460.0,39420.0,59020.0,40040.0,57240.0,44780.0,28820.0,40620.0,63180.0,56380.0,45600.0,47380.0,40240.0,67820.0,67820.0,45420.0,52260.0,38640.0,35420.0,66440.0,42640.0,43020.0,56360.0,46260.0,12860.0,35480.0,66180.0,54980.0,52220.0,41440.0,57440.0,58020.0,64020.0,56440.0,54780.0,47660.0,51220.0,56440.0,50580.0,32560.0,52000.0,62620.0,52860.0,65180.0,42400.0,56460.0,57420.0,52040.0,66220.0,56840.0,51220.0,36980.0,55640.0,43020.0,59640.0,56200.0,38620.0,48640.0,52240.0,51400.0,41060.0,55800.0,62840.0,62180.0,60960.0,48980.0,51660.0,50180.0,38220.0,69960.0,41600.0,65180.0,68380.0,63180.0,62180.0,-37260.0,54800.0,82000.0,65580.0,64040.0,48880.0,70180.0,47840.0,44500.0,33040.0,51420.0,38840.0,56220.0,51420.0,58980.0,63380.0,66980.0,40220.0,36400.0,56640.0,69620.0,49440.0,33860.0,53380.0,47860.0,41060.0,63380.0,-32360.0,60040.0,69420.0,62560.0,52220.0,48420.0,51460.0,52400.0,59780.0,52180.0,42280.0,58360.0,54820.0,57800.0,32260.0,58440.0,63440.0,47000.0,30000.0,65220.0,18480.0,34220.0,46240.0,59040.0,69760.0,63180.0,53000.0,59240.0,26460.0,49980.0,73020.0,57980.0,62580.0,53200.0,52180.0,56180.0,56580.0,50860.0,64780.0,47460.0,43000.0,59420.0,40860.0,70560.0,61180.0,56200.0,50820.0,66420.0,68200.0,49980.0,60420.0,65440.0,60780.0,37040.0,53460.0,64980.0,68180.0,50400.0,46040.0,43180.0,61420.0,51200.0,52180.0,54160.0,23460.0,44000.0,49200.0,60420.0,41440.0,44020.0,22040.0,40840.0,45620.0,65420.0,47860.0,39020.0,50840.0,44180.0,42840.0,53860.0,57040.0,39860.0,65040.0,57840.0,56980.0,59980.0,60980.0,40840.0,65040.0,64760.0,66180.0,60980.0,46240.0,47560.0,51220.0,70420.0,35840.0,57180.0,46040.0,-17720.0,76960.0,62180.0,55460.0,64780.0,42640.0,42400.0,-15120.0,57580.0,55440.0,64980.0,46020.0,55440.0,70200.0,62160.0,64780.0,70160.0,26800.0,58660.0,62980.0,54040.0,31480.0,25860.0,51020.0,18480.0,41620.0,36220.0,41680.0,42460.0,54040.0,53180.0,59240.0,60240.0,61440.0,41360.0,58420.0,60560.0,41180.0,41400.0,58240.0,53380.0,46380.0,65180.0,56660.0,31000.0,43000.0,65040.0,53960.0,33440.0,63640.0,67820.0,51460.0,53760.0,51660.0,53660.0,61960.0,51860.0,51000.0,39840.0,50260.0,60240.0,40580.0,38200.0,60440.0,55620.0,63820.0,26800.0,59040.0,66360.0,65820.0,70180.0,58840.0,51800.0,50620.0,50460.0,48080.0,49660.0,48660.0,48660.0,58580.0,40780.0,45380.0,48220.0,220.0,51600.0,56240.0,33620.0,61440.0,40420.0,60580.0,72960.0,47640.0,47000.0,61800.0,47200.0,28040.0,43000.0,62800.0,56220.0,49380.0,45980.0,37860.0,59960.0,44420.0,46460.0,52820.0,53400.0,31000.0,40860.0,47480.0,66440.0,30900.0,56020.0,44780.0,53460.0,31200.0,51020.0,45620.0,42460.0,60360.0,62220.0,40980.0,50680.0,45840.0,35040.0,46240.0,56820.0,43180.0,51660.0,37220.0,40180.0,26440.0,38260.0,23620.0,-31920.0,44040.0,26180.0,50240.0,68160.0,56660.0,51460.0,48660.0,61760.0,43620.0,34780.0,55780.0,54820.0,51180.0,56000.0,47600.0,43780.0,45800.0,37200.0,62160.0,-38160.0,62980.0,-35740.0,45420.0,49260.0,54180.0,30640.0,53580.0,6820.0,25020.0,61220.0,16460.0,50800.0,54800.0,36800.0,50220.0,50620.0,55980.0,-47520.0,57600.0,41660.0,43000.0,48080.0,53440.0,55400.0,63440.0,50600.0,61200.0,54240.0,52820.0,64840.0,57220.0,62800.0,56180.0,62560.0,34640.0,62620.0,42980.0,54400.0,59640.0,63240.0,67780.0,44040.0,52980.0,55980.0,53220.0,49040.0,-57720.0,66980.0,62440.0,61640.0,63820.0,-35960.0,49020.0,48640.0,56600.0,18020.0,58240.0,51160.0,32980.0,43620.0,58200.0,40440.0,35880.0,60840.0,21800.0,76000.0,33980.0,-4340.0,53240.0,49800.0,61640.0,28180.0,66820.0,69560.0,49160.0,53040.0,49220.0,68020.0,55840.0,73220.0,43040.0,60000.0,62020.0,57460.0,60820.0,61440.0,41640.0,69180.0,57040.0,52200.0,69820.0,48460.0,51000.0,32800.0,62560.0,40620.0,32600.0,46660.0,56180.0,-31360.0,-37500.0,29460.0,74020.0,38260.0,67580.0,36400.0,46600.0,61580.0,53020.0,52260.0,47440.0,31620.0,-32180.0,46680.0,43420.0,38480.0,57460.0,59040.0,59580.0,42040.0,-27760.0,52860.0,66980.0,-33720.0,65620.0,54640.0,59220.0,34640.0,60580.0,38460.0,56240.0,45980.0,57640.0,63560.0,61780.0,-16760.0,-29980.0,46980.0,-47780.0,62160.0,38060.0,40080.0,50400.0,63420.0,47420.0,38440.0,58380.0,46600.0,57600.0,37820.0,51400.0,46460.0,45620.0,37800.0,28660.0,58580.0,68760.0,20900.0,60020.0,22900.0,50800.0,47240.0,46640.0,51040.0,42860.0,49220.0,61440.0,64020.0,-14920.0,50660.0,48400.0,16600.0,41880.0,70820.0,57760.0,46220.0,33620.0,-26540.0,43440.0,44780.0,32000.0,24860.0,56220.0,54600.0,20220.0,66040.0,-28900.0,63420.0,42620.0,53560.0,55600.0,47820.0,65600.0,36860.0,65760.0,42020.0,25240.0,67220.0,37840.0,48860.0,30260.0,30780.0,53240.0,42020.0,52760.0,53380.0,50020.0,36000.0,32000.0,31640.0,65180.0,49220.0,33600.0,65980.0,56580.0,46360.0,28620.0,47080.0,-27780.0,34640.0,37980.0,45640.0,57800.0,56200.0,-48520.0,57040.0,55420.0,54000.0,44600.0,62560.0,25860.0,-51740.0,-23580.0,30660.0,40240.0,43620.0,55640.0,66580.0,-41580.0,35880.0,46980.0,50000.0,56800.0,6820.0,46060.0,66220.0,56620.0,22460.0,44240.0,59980.0,35260.0,53780.0,51180.0,42200.0,55380.0,33040.0,48200.0,21880.0,50640.0,58200.0,66020.0,51600.0,13040.0,46780.0,48040.0,44580.0,62980.0,46600.0,65760.0,54800.0,53380.0,54660.0,46200.0,41060.0,53180.0,55960.0,-28740.0,66820.0,59560.0,48220.0,49660.0,46380.0,44440.0,60600.0,28240.0,55020.0,62800.0,44240.0,39580.0,55600.0,33800.0,46820.0,38600.0,-26160.0,36060.0,57440.0,49600.0,-15900.0,60220.0,47480.0,59380.0,23580.0,59780.0,66420.0,60960.0,31620.0,38200.0,49760.0,52060.0,27840.0,37460.0,55460.0,40860.0,56840.0,71760.0,34640.0,55800.0,37640.0,37020.0,59780.0,45240.0,56660.0,52380.0,67780.0,43180.0,48600.0,22440.0,63600.0,47960.0,55560.0,-60580.0,51620.0,-31700.0,34020.0,25820.0,80000.0,55960.0,48880.0,59840.0,44860.0,60820.0,66440.0,62840.0,32400.0,64040.0,57600.0,45420.0,60760.0,61440.0,35780.0,46220.0,46200.0,36000.0,61240.0,49040.0,51220.0,46080.0,47820.0,55180.0,56780.0,57420.0,55640.0,57600.0,49240.0,8040.0,57380.0,38380.0,44600.0,32400.0,38260.0,47260.0,54820.0,46840.0,59220.0,65420.0,64560.0,53040.0,39980.0,-7980.0,47660.0,59640.0,25680.0,49060.0,50040.0,-32100.0,44640.0,48440.0,59440.0,26460.0,34180.0,20660.0,56980.0,55600.0,36840.0,50400.0,38060.0,35380.0,50040.0,-25160.0,54640.0,71760.0,65440.0,51580.0,69220.0,61180.0,59440.0,57780.0,57580.0,51380.0,-51960.0,53240.0
""
 
